id,quartos,area,custo,vagas,mobiliado,bairro,endereco,latitude,longitude,estacao,distancia,linha_amarela,linha_azul,linha_lilas,linha_prata,linha_verde,linha_vermelha,update_time,apartment_link
892911221,3,190,16249,3,0,Moema,Alameda Juriti,-23.6009727,-46.663186100000004,Moema,0.33,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892911221
892855145,1,55,4445,1,0,Moema,Alameda dos Arapanés,-23.6056288,-46.66606229999999,Moema,0.45,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892855145
892773959,1,33,3803,1,1,Moema,Avenida Macuco,-23.602103,-46.668572,Moema,0.68,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892773959
893091233,1,51,3748,1,1,Moema,Avenida Bem-te-vi,-23.6085484,-46.667918799999995,Eucaliptos,0.16,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893091233
893066848,4,216,11339,4,0,Moema,Avenida Jurema,-23.6098854,-46.65737410000001,Moema,0.83,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893066848
892798538,2,78,8982,1,1,Moema,Alameda dos Jurupis,-23.6056086,-46.6613576,Moema,0.22,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892798538
892845208,2,80,8196,1,1,Moema,Avenida Sabiá,-23.6017401,-46.66369,Moema,0.28,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892845208
893091268,1,42,3909,1,1,Moema,Avenida Lavandisca,-23.6009923,-46.6662068,Moema,0.52,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893091268
893001840,4,145,10083,3,0,Moema,Avenida Jacutinga,-23.602255800000002,-46.6671203,Moema,0.54,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893001840
893062782,3,110,8070,0,1,Moema,Avenida Divino Salvador,-23.609018300000002,-46.6546177,Moema,0.96,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893062782
892841020,2,60,2340,0,0,Mooca,Rua do Oratório,-23.557962399999997,-46.5964735,Bresser Mooca,1.69,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892841020
893006378,4,240,6131,2,0,Mooca,Avenida Paes de Barros,-23.5657723,-46.59466389999999,Vila Prudente,2.38,0,0,0,1,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/893006378
892837880,4,500,17556,3,1,Morumbi,Rua Wagih Assad Abdalla,-23.5959234,-46.7193331,Sao Paulo Morumbi,1.18,1,0,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892837880
892912962,2,65,4323,1,1,Vila Pompéia,Rua Tucuna,-23.5351761,-46.685924,Vila Madalena,1.36,0,0,0,0,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/892912962
893103631,2,70,6972,1,0,Vila Madalena,Rua João Moura,-23.5485195,-46.6880592,Vila Madalena,0.38,0,0,0,0,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/893103631
893025174,3,130,6870,2,1,Perdizes,Rua Cayowaá,-23.535897600000002,-46.6821434,Vila Madalena,1.49,0,0,0,0,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/893025174
892969268,4,170,6293,3,1,Vila Pompéia,Rua Cayowaá,-23.5375628,-46.6830869,Vila Madalena,1.29,0,0,0,0,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/892969268
892862011,4,226,15930,6,0,Vila Pompéia,Rua Diana,-23.5352589,-46.6828289,Vila Madalena,1.51,0,0,0,0,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/892862011
892878452,3,178,13697,4,1,Sumaré,Rua Beatriz Galvão,-23.5474973,-46.6859151,Vila Madalena,0.54,0,0,0,0,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/892878452
893076245,4,210,14694,5,1,Sumaré,Rua Havaí,-23.5413999,-46.6866024,Vila Madalena,0.73,0,0,0,0,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/893076245
892814531,2,65,4271,2,1,Perdizes,Rua Diana,-23.5317143,-46.680006,Palmeiras Barra Funda,1.45,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892814531
893078410,4,223,13957,3,0,Perdizes,Rua Vanderlei,-23.5379009,-46.678720500000004,Santuario Nossa Senhora De Fatima Sumare,1.43,0,0,0,0,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/893078410
892980676,4,158,9159,3,0,Perdizes,Rua Apinajés,-23.5335254,-46.67764520000001,Palmeiras Barra Funda,1.37,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892980676
892934057,3,78,4641,2,0,Sumaré,Iperoig,-23.5401323,-46.679511299999994,Santuario Nossa Senhora De Fatima Sumare,1.18,0,0,0,0,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/892934057
892823258,2,117,11175,3,0,Perdizes,Rua Cayowaa,-23.536282699999997,-46.6820542,Vila Madalena,1.46,0,0,0,0,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/892823258
892877486,3,140,5648,2,0,Perdizes,Rua Wanderley,-23.5411493,-46.673475399999994,Santuario Nossa Senhora De Fatima Sumare,1.26,0,0,0,0,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/892877486
893097111,2,55,5573,1,1,Vila Madalena,Rua Aimberê,-23.5464892,-46.6881282,Vila Madalena,0.31,0,0,0,0,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/893097111
892924025,1,38,2706,1,1,Sumaré,Rua Campevas,-23.5405098,-46.6784,Santuario Nossa Senhora De Fatima Sumare,1.15,0,0,0,0,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/892924025
892906129,3,100,3997,1,0,Perdizes,Rua Ministro Godói,-23.5370312,-46.6713102,Palmeiras Barra Funda,1.34,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892906129
892825082,1,54,2421,0,0,Sumaré,Rua Caraíbas,-23.538508899999997,-46.686955499999996,Vila Madalena,0.98,0,0,0,0,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/892825082
893069242,1,30,4857,1,1,Pinheiros,Rua Cunha Gago,-23.567643899999997,-46.69041770000001,Faria Lima,0.36,1,0,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893069242
892837142,1,46,3851,1,0,Consolação,Rua Major Quedinho,-23.5496911,-46.6437583,Anhangabau,0.51,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892837142
892781497,1,46,3038,0,0,Santa Cecília,Largo Arouche,-23.540142899999996,-46.6456042,Santa Cecilia,0.41,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892781497
893046067,1,51,2173,0,0,Centro,Rua Antônio de Godói,-23.5417893,-46.6372739,Sao Bento,0.3,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893046067
892825931,1,80,3134,0,0,Santa Cecília,Largo do Arouche,-23.5415539,-46.6447566,Republica,0.35,1,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892825931
893006454,1,48,3582,1,0,Santa Cecília,Rua Aurora,-23.541726899999997,-46.643073,Republica,0.27,1,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893006454
893002517,1,40,2028,0,0,Centro,Avenida Ipiranga,-23.541772,-46.6399694,Republica,0.38,1,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893002517
892846437,1,40,1731,0,0,Santa Cecília,Rua Aurora,-23.5428212,-46.644567200000004,Republica,0.24,1,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892846437
893046471,1,30,1712,0,1,Santa Cecília,Avenida Duque de Caxias,-23.541133,-46.6463964,Santa Cecilia,0.43,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893046471
892950571,1,55,3430,1,1,Consolação,Rua Caio Prado,-23.5483649,-46.6491014,Higienopolis Mackenzie,0.33,1,0,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892950571
892815135,1,53,1869,0,0,Centro,Avenida São João,-23.540360800000002,-46.643439799999996,Republica,0.42,1,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892815135
892872930,1,44,3313,1,1,Consolação,Rua Álvaro de Carvalho,-23.548841699999997,-46.641347700000004,Anhangabau,0.25,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892872930
893033740,1,50,3693,1,1,Consolação,Rua Major Quedinho,-23.5496953,-46.64376,Anhangabau,0.51,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893033740
892833924,1,50,2920,0,0,Santa Cecília,Largo do Arouche,-23.5409853,-46.646582,Santa Cecilia,0.4,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892833924
893100973,2,48,2375,0,1,Centro,Praça Júlio Mesquita,-23.5405766,-46.642455,Republica,0.39,1,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893100973
893095047,1,50,2213,0,0,Consolação,Rua Nestor Pestana,-23.5477705,-46.645441399999996,Republica,0.5,1,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893095047
892828184,1,42,2554,0,0,Consolação,Rua Álvaro de Carvalho,-23.548841699999997,-46.641347700000004,Anhangabau,0.25,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892828184
892931266,1,40,1889,0,0,Santa Cecília,Rua Santa Isabel,-23.542831500000002,-46.6458179,Republica,0.35,1,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892931266
892869480,1,64,4782,1,1,Consolação,Rua Álvaro de Carvalho,-23.548553,-46.6416537,Anhangabau,0.27,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892869480
893065203,1,26,1366,0,0,Centro,Avenida Ipiranga,-23.5403966,-46.6373349,Sao Bento,0.45,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893065203
893079341,1,51,2694,0,1,Centro,Rua Antônio de Godói,-23.5417893,-46.6372739,Sao Bento,0.3,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893079341
893065475,1,47,1816,1,0,Centro,Rua 24 de Maio,-23.5436233,-46.6401013,Republica,0.27,1,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893065475
893036312,1,42,2553,1,0,Consolação,Rua Álvaro de Carvalho,-23.5488598,-46.641363299999995,Anhangabau,0.25,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893036312
892899133,1,48,2995,1,0,Santa Cecília,Praça Júlio Mesquita,-23.5408722,-46.6433436,Republica,0.36,1,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892899133
892994386,2,70,3741,0,1,Centro,Praça Júlio Mesquita,-23.5405766,-46.642455,Republica,0.39,1,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892994386
893079627,2,34,2235,0,0,Santa Cecília,Rua Amaral Gurgel,-23.5461599,-46.647501399999996,Republica,0.54,1,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893079627
892990509,1,20,2020,0,0,Santa Cecília,Rua Rêgo Freitas,-23.5449728,-46.646722,Republica,0.43,1,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892990509
893013227,1,25,2400,0,0,Santa Cecília,Rua Major Sertório,-23.545485199999998,-46.6498476,Higienopolis Mackenzie,0.46,1,0,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893013227
893046071,1,51,2426,0,0,Centro,Rua Antônio de Godói,-23.5417893,-46.6372739,Sao Bento,0.3,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893046071
893097183,2,55,1968,1,1,Cidade São Francisco ,Rua Conde L. Eduardo Matarazzo,-23.5627796,-46.753399200000004,Sao Paulo Morumbi,3.97,1,0,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893097183
893085510,1,40,1206,0,0,Butantã,Avenida José Joaquim Seabra,-23.5751096,-46.7515799,Sao Paulo Morumbi,3.08,1,0,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893085510
893058394,2,50,1672,1,0,Cidade São Francisco ,Rua Conde Luiz Eduardo Matarazzo,-23.5627796,-46.753399200000004,Sao Paulo Morumbi,3.97,1,0,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893058394
893058990,3,70,2984,2,0,Ipiranga,Rua do Manifesto,-23.597669399999997,-46.599340999999995,Sacoma,0.52,0,0,0,0,1,0,2021-10-29,https://www.quintoandar.com.br/imovel/893058990
893049156,2,105,3689,0,0,Centro,Alameda Barão de Limeira,-23.5386543,-46.6443777,Santa Cecilia,0.48,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893049156
892919597,1,35,1648,0,1,Centro,Avenida Rio Branco,-23.5368538,-46.6419586,Santa Cecilia,0.73,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892919597
893062155,3,277,15140,3,1,Santa Cecília,Rua Doutor Albuquerque Lins,-23.5387883,-46.6581424,Marechal Deodoro,0.58,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893062155
892889438,2,60,2198,0,0,Barra Funda,Rua Barra Funda,-23.5312905,-46.6545073,Marechal Deodoro,0.33,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892889438
892840174,3,280,5756,0,0,Santa Cecília,Avenida Duque de Caxias,-23.5397372,-46.6465964,Santa Cecilia,0.3,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892840174
893042301,1,43,2931,0,1,Santa Cecília,Alameda Barros,-23.5371552,-46.653980600000004,Marechal Deodoro,0.4,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893042301
893066866,1,48,2405,0,1,Santa Cecília,Alameda Barros,-23.537633300000003,-46.6527674,Santa Cecilia,0.39,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893066866
893060343,3,71,4576,1,0,Barra Funda,Rua Conselheiro Brotero,-23.53128550000001,-46.6586671,Marechal Deodoro,0.41,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893060343
893096791,1,37,2161,1,0,Santa Cecília,Alameda Barros,-23.5366518,-46.6548624,Marechal Deodoro,0.31,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893096791
893097588,1,65,1944,0,0,Santa Cecília,Avenida São João,-23.5385447,-46.646809999999995,Santa Cecilia,0.23,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893097588
893080925,2,72,2769,0,1,Santa Cecília,Rua das Palmeiras,-23.5367638,-46.652237299999996,Santa Cecilia,0.36,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893080925
893006971,3,250,8875,1,0,Santa Cecília,Alameda Barros,-23.5358799,-46.657568299999994,Marechal Deodoro,0.27,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893006971
893074755,3,87,3947,1,0,Barra Funda,Rua Barra Funda,-23.532813,-46.6535542,Marechal Deodoro,0.27,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893074755
892882564,2,58,2675,1,0,Santa Cecília,Rua Martim Francisco,-23.537950199999997,-46.6512942,Santa Cecilia,0.23,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892882564
893025972,2,65,3048,1,0,Santa Cecília,Rua Conselheiro Brotero,-23.53286,-46.659191799999995,Marechal Deodoro,0.36,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893025972
893021701,1,42,3007,1,0,Santa Cecília,Avenida São João,-23.539072,-46.6470751,Santa Cecilia,0.22,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893021701
893050962,2,145,4388,1,1,Bom Retiro,Rua Conselheiro Nébias,-23.5321997,-46.6479542,Santa Cecilia,0.66,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893050962
893009329,1,53,2939,1,1,Santana,Rua Olavo Egídio,-23.5002558,-46.6217225,Santana,0.44,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893009329
892952041,1,34,2937,1,1,Santana,Rua Doutor Olavo Egídio,-23.500173899999997,-46.624043900000004,Santana,0.29,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892952041
893091840,1,60,3437,0,1,Santana,Rua Doutor Olavo Egídio,-23.5002558,-46.6217225,Santana,0.44,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893091840
892874518,3,65,3861,0,0,Saúde,Avenida Jabaquara,-23.613483,-46.6379107,Praca Da Arvore,0.33,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892874518
892841679,5,140,4250,1,1,Saúde,Avenida Afonso Mariano Fagundes,-23.6157961,-46.6425111,Saude,0.43,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892841679
893079931,2,70,2900,0,0,Saúde,Rua dos Caciques,-23.6141337,-46.6325189,Praca Da Arvore,0.68,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893079931
893002734,3,83,8726,2,0,Saúde,Rua Catulo da Paixão Cearense,-23.6153098,-46.6308902,Praca Da Arvore,0.89,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893002734
893048345,2,82,2943,1,0,Saúde,Rua Paranapanema,-23.6186277,-46.6366026,Saude,0.27,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893048345
892859513,4,300,14522,4,0,Saúde,Rua Doutor Samuel Porto,-23.614615,-46.6396003,Saude,0.4,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892859513
892877495,1,73,3554,0,1,Bela Vista,Rua Maria Paula,-23.552180800000002,-46.638197399999996,Se,0.36,0,1,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892877495
892877492,3,73,3774,0,1,Bela Vista,Rua Maria Paula,-23.552180800000002,-46.638197399999996,Se,0.36,0,1,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892877492
892881722,1,30,1869,0,1,Liberdade,Rua Doutor Lund,-23.556082,-46.63275820000001,Japao Liberdade,0.31,0,1,0,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892881722
892978712,2,51,3348,1,0,Brás,Avenida Rangel Pestana,-23.546944399999997,-46.6249484,Pedro II,0.32,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892978712
893079549,1,33,2115,1,0,Brás,Avenida Rangel Pestana,-23.5464599,-46.623517799999995,Pedro II,0.44,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893079549
892990761,2,37,2523,1,0,Liberdade,Rua Tabatinguera,-23.5524703,-46.6294126,Pedro II,0.47,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892990761
892955757,4,108,6725,0,0,Bela Vista,Rua Dona Maria Paula,-23.5518982,-46.6386527,Se,0.38,0,1,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892955757
893064844,1,35,1541,0,0,Liberdade,Rua Tabatinguera,-23.552656600000002,-46.629622,Pedro II,0.5,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893064844
893090489,1,40,1445,0,0,Brás,Avenida Rangel Pestana,-23.5474426,-46.6256665,Pedro II,0.25,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893090489
892942543,1,37,3108,0,1,Liberdade,Rua Glicério,-23.5554141,-46.6282983,Pedro II,0.68,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892942543
893049506,2,90,5817,1,0,Tatuapé,Rua Filipe Camarão,-23.538736,-46.579155799999995,Tatuape,0.31,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893049506
893025462,4,164,8467,3,0,Tatuapé,Rua Pitangui,-23.5301937,-46.5774651,Tatuape,1.12,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/893025462
892940282,2,110,2528,1,0,Tatuapé,Avenida Celso Garcia,-23.5357032,-46.57138670000001,Tatuape,0.74,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892940282
892967764,4,427,13398,4,0,Belém,Rua Pimenta Bueno,-23.538365300000002,-46.58757720000001,Belem,0.54,0,0,0,0,0,1,2021-10-29,https://www.quintoandar.com.br/imovel/892967764
893030634,4,370,7001,4,0,Panamby,Rua Antônio Aggio,-23.629786499999998,-46.7302049,Giovanni Gronchi,1.61,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893030634
892796171,3,227,8648,3,1,Panamby,Rua Marie Nader Calfat,-23.62678630000001,-46.7302465,Giovanni Gronchi,1.94,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892796171
892881428,2,57,3217,2,1,Vila Andrade,Rua Abdo Ambuba,-23.624423699999998,-46.735742,Vila Das Belezas,2.03,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892881428
892818580,5,370,8385,4,1,Panamby,Rua Frederico Guarinon,-23.6258221,-46.7310206,Giovanni Gronchi,2.03,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892818580
893081341,2,96,4546,2,0,Vila Andrade,Avenida Giovanni Gronchi,-23.639852800000003,-46.7363841,Giovanni Gronchi,0.51,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893081341
892895056,2,110,6742,4,1,Panamby,Rua Itatupa,-23.6296419,-46.7324124,Giovanni Gronchi,1.59,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892895056
892870274,3,177,7582,3,0,Panamby,Rua Marie Nader Calfat,-23.6265715,-46.730238799999995,Giovanni Gronchi,1.96,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892870274
892844689,4,340,14313,5,0,Panamby,Rua Deputado Laércio Corte,-23.632748499999998,-46.7245465,Giovanni Gronchi,1.57,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892844689
892849107,4,245,10702,4,1,Panamby,Avenida Carlos Queiroz Telles,-23.629944199999997,-46.721114,Giovanni Gronchi,2.03,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892849107
892861585,5,235,5172,4,0,Panamby,Rua Antonio Aggio,-23.6285992,-46.7302073,Giovanni Gronchi,1.74,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892861585
892879067,4,388,10818,4,0,Portal do Morumbi,Avenida José Galante,-23.620532,-46.739573,Vila Das Belezas,2.27,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892879067
892913443,3,170,7549,3,0,Panamby,R. Frederico Guarinon,-23.625389000000002,-46.731365600000004,Giovanni Gronchi,2.07,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892913443
892922713,3,213,7819,3,0,Portal do Morumbi,Avenida José Galante,-23.6216337,-46.737264700000004,Vila Das Belezas,2.24,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892922713
892806605,4,160,7158,3,0,Panamby,Rua Alcantarila,-23.6342523,-46.731527299999996,Giovanni Gronchi,1.1,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892806605
892856993,3,218,7126,3,0,Panamby,Rua Doutor José Gustavo Busch,-23.6252348,-46.721095,Giovanni Gronchi,2.45,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892856993
892926624,3,108,4765,3,0,Panamby,Rua Itatupã,-23.6293474,-46.7322482,Giovanni Gronchi,1.62,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892926624
893087801,3,130,6981,3,0,Panamby,Rua Deputado Laércio Corte,-23.626683800000002,-46.7239277,Giovanni Gronchi,2.17,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/893087801
892912941,4,500,11337,3,0,Panamby,Rua Frederico Guarinon,-23.624617999999998,-46.7311519,Giovanni Gronchi,2.16,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892912941
892945082,4,210,5590,4,0,Panamby,"Rua Itapimirum, 80 - Vila Andrade, São Paulo - Sp, Brasil",-23.6304487,-46.733362799999995,Giovanni Gronchi,1.49,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892945082
892809754,3,157,7084,3,0,Panamby,Rua Jamanari,-23.630167999999998,-46.7337685,Giovanni Gronchi,1.52,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892809754
892987564,3,169,5343,3,0,Panamby,Rua Frederico Guarinon,-23.622680600000002,-46.7325315,Giovanni Gronchi,2.36,0,0,1,0,0,0,2021-10-29,https://www.quintoandar.com.br/imovel/892987564
